,State,County,Confirmed,Recovered,Deaths,Last_Update
644,Alabama,Covington,0,0,0,2020-03-25T15:58:59.000Z
532,Alabama,Clarke,0,0,0,2020-03-25T15:58:59.000Z
538,Alabama,Clay,0,0,0,2020-03-25T15:58:59.000Z
2974,Alabama,Washington,1,0,0,2020-03-25T15:58:59.000Z
562,Alabama,Cleburne,0,0,0,2020-03-25T15:58:59.000Z
587,Alabama,Coffee,0,0,0,2020-03-25T15:58:59.000Z
592,Alabama,Colbert,0,0,0,2020-03-25T15:58:59.000Z
1813,Alabama,Marshall,0,0,0,2020-03-25T15:58:59.000Z
500,Alabama,Choctaw,0,0,0,2020-03-25T15:58:59.000Z
622,Alabama,Conecuh,0,0,0,2020-03-25T15:58:59.000Z
1792,Alabama,Marion,1,0,0,2020-03-25T15:58:59.000Z
1787,Alabama,Marengo,0,0,0,2020-03-25T15:58:59.000Z
2937,Alabama,Walker,5,0,0,2020-03-25T15:58:59.000Z
667,Alabama,Crenshaw,0,0,0,2020-03-25T15:58:59.000Z
2258,Alabama,Pickens,0,0,0,2020-03-25T15:58:59.000Z
1755,Alabama,Madison,21,0,0,2020-03-25T15:58:59.000Z
1747,Alabama,Macon,0,0,0,2020-03-25T15:58:59.000Z
634,Alabama,Coosa,0,0,0,2020-03-25T15:58:59.000Z
494,Alabama,Chilton,0,0,0,2020-03-25T15:58:59.000Z
471,Alabama,Cherokee,0,0,0,2020-03-25T15:58:59.000Z
2481,Alabama,Russell,0,0,0,2020-03-25T15:58:59.000Z
110,Alabama,Autauga,1,0,0,2020-03-25T15:58:59.000Z
119,Alabama,Baldwin,4,0,0,2020-03-25T15:58:59.000Z
2233,Alabama,Perry,0,0,0,2020-03-25T15:58:59.000Z
131,Alabama,Barbour,0,0,0,2020-03-25T15:58:59.000Z
2385,Alabama,Randolph,0,0,0,2020-03-25T15:58:59.000Z
3107,Alabama,Winston,0,0,0,2020-03-25T15:58:59.000Z
201,Alabama,Bibb,0,0,0,2020-03-25T15:58:59.000Z
221,Alabama,Blount,0,0,0,2020-03-25T15:58:59.000Z
3076,Alabama,Wilcox,0,0,0,2020-03-25T15:58:59.000Z
310,Alabama,Bullock,0,0,0,2020-03-25T15:58:59.000Z
322,Alabama,Butler,0,0,0,2020-03-25T15:58:59.000Z
347,Alabama,Calhoun,2,0,0,2020-03-25T15:58:59.000Z
2005,Alabama,Morgan,2,0,0,2020-03-25T15:58:59.000Z
1978,Alabama,Montgomery,9,0,0,2020-03-25T15:58:59.000Z
1957,Alabama,Monroe,0,0,0,2020-03-25T15:58:59.000Z
1948,Alabama,Mobile,6,0,0,2020-03-25T15:58:59.000Z
443,Alabama,Chambers,5,0,0,2020-03-25T15:58:59.000Z
706,Alabama,Dale,0,0,0,2020-03-25T15:58:59.000Z
708,Alabama,Dallas,0,0,0,2020-03-25T15:58:59.000Z
680,Alabama,Cullman,3,0,0,2020-03-25T15:58:59.000Z
738,Alabama,DeKalb,0,0,0,2020-03-25T15:58:59.000Z
1299,Alabama,Houston,1,0,0,2020-03-25T15:58:59.000Z
1248,Alabama,Henry,0,0,0,2020-03-25T15:58:59.000Z
1364,Alabama,Jackson,2,0,0,2020-03-25T15:58:59.000Z
2736,Alabama,Sumter,0,0,0,2020-03-25T15:58:59.000Z
1152,Alabama,Hale,0,0,0,2020-03-25T15:58:59.000Z
1400,Alabama,Jefferson,91,0,0,2020-03-25T15:58:59.000Z
2759,Alabama,Talladega,2,0,0,2020-03-25T15:58:59.000Z
2761,Alabama,Tallapoosa,2,0,0,2020-03-25T15:58:59.000Z
2656,Alabama,St. Clair,4,0,0,2020-03-25T15:58:59.000Z
1111,Alabama,Greene,0,0,0,2020-03-25T15:58:59.000Z
1032,Alabama,Geneva,0,0,0,2020-03-25T15:58:59.000Z
1725,Alabama,Lowndes,0,0,0,2020-03-25T15:58:59.000Z
956,Alabama,Franklin,1,0,0,2020-03-25T15:58:59.000Z
1576,Alabama,Lamar,1,0,0,2020-03-25T15:58:59.000Z
2267,Alabama,Pike,0,0,0,2020-03-25T15:58:59.000Z
2844,Alabama,Tuscaloosa,10,0,0,2020-03-25T15:58:59.000Z
873,Alabama,Elmore,8,0,0,2020-03-25T15:58:59.000Z
885,Alabama,Escambia,0,0,0,2020-03-25T15:58:59.000Z
894,Alabama,Etowah,0,0,0,2020-03-25T15:58:59.000Z
1607,Alabama,Lawrence,0,0,0,2020-03-25T15:58:59.000Z
914,Alabama,Fayette,0,0,0,2020-03-25T15:58:59.000Z
2592,Alabama,Shelby,27,0,0,2020-03-25T15:58:59.000Z
1624,Alabama,Lee,26,0,0,2020-03-25T15:58:59.000Z
1662,Alabama,Limestone,4,0,0,2020-03-25T15:58:59.000Z
1600,Alabama,Lauderdale,3,0,0,2020-03-25T15:58:59.000Z
784,Alaska,Dillingham,0,0,0,2020-03-25T15:58:59.000Z
1151,Alaska,Haines,0,0,0,2020-03-25T15:58:59.000Z
199,Alaska,Bethel,0,0,0,2020-03-25T15:58:59.000Z
2900,Alaska,Valdez-Cordova,0,0,0,2020-03-25T15:58:59.000Z
766,Alaska,Denali,0,0,0,2020-03-25T15:58:59.000Z
3129,Alaska,Wrangell,0,0,0,2020-03-25T15:58:59.000Z
2245,Alaska,Petersburg,0,0,0,2020-03-25T15:58:59.000Z
2094,Alaska,North Slope,0,0,0,2020-03-25T15:58:59.000Z
2100,Alaska,Northwest Arctic,0,0,0,2020-03-25T15:58:59.000Z
2090,Alaska,Nome,0,0,0,2020-03-25T15:58:59.000Z
2645,Alaska,Southeast Fairbanks,0,0,0,2020-03-25T15:58:59.000Z
1461,Alaska,Juneau,2,0,0,2020-03-25T15:58:59.000Z
1482,Alaska,Kenai Peninsula,4,0,0,2020-03-25T15:58:59.000Z
898,Alaska,Fairbanks North Star,9,0,0,2020-03-25T15:58:59.000Z
2624,Alaska,Sitka,0,0,0,2020-03-25T15:58:59.000Z
1498,Alaska,Ketchikan Gateway,8,0,0,2020-03-25T15:58:59.000Z
1536,Alaska,Kodiak Island,0,0,0,2020-03-25T15:58:59.000Z
1541,Alaska,Kusilvak,0,0,0,2020-03-25T15:58:59.000Z
1840,Alaska,Matanuska-Susitna,0,0,0,2020-03-25T15:58:59.000Z
1574,Alaska,Lake and Peninsula,0,0,0,2020-03-25T15:58:59.000Z
274,Alaska,Bristol Bay,0,0,0,2020-03-25T15:58:59.000Z
2626,Alaska,Skagway,0,0,0,2020-03-25T15:58:59.000Z
1291,Alaska,Hoonah-Angoon,0,0,0,2020-03-25T15:58:59.000Z
3161,Alaska,Yukon-Koyukuk,0,0,0,2020-03-25T15:58:59.000Z
3141,Alaska,Yakutat,0,0,0,2020-03-25T15:58:59.000Z
32,Alaska,Aleutians East,0,0,0,2020-03-25T15:58:59.000Z
33,Alaska,Aleutians West,0,0,0,2020-03-25T15:58:59.000Z
58,Alaska,Anchorage,17,0,0,2020-03-25T15:58:59.000Z
2350,Alaska,Prince of Wales-Hyder,0,0,0,2020-03-25T15:58:59.000Z
1038,Arizona,Gila,0,0,0,2020-03-25T15:58:59.000Z
2278,Arizona,Pinal,22,0,0,2020-03-25T15:58:59.000Z
585,Arizona,Coconino,18,0,1,2020-03-25T15:58:59.000Z
2277,Arizona,Pima,42,0,1,2020-03-25T15:58:59.000Z
1788,Arizona,Maricopa,199,0,2,2020-03-25T15:58:59.000Z
582,Arizona,Cochise,1,0,0,2020-03-25T15:58:59.000Z
1543,Arizona,La Paz,0,0,0,2020-03-25T15:58:59.000Z
3147,Arizona,Yavapai,3,0,0,2020-03-25T15:58:59.000Z
1951,Arizona,Mohave,0,0,0,2020-03-25T15:58:59.000Z
2049,Arizona,Navajo,32,0,0,2020-03-25T15:58:59.000Z
1071,Arizona,Graham,2,0,0,2020-03-25T15:58:59.000Z
73,Arizona,Apache,4,0,0,2020-03-25T15:58:59.000Z
3162,Arizona,Yuma,2,0,0,2020-03-25T15:58:59.000Z
2531,Arizona,Santa Cruz,1,0,0,2020-03-25T15:58:59.000Z
1125,Arizona,Greenlee,0,0,0,2020-03-25T15:58:59.000Z
2856,Arizona,Unassigned,0,0,2,2020-03-25T15:58:59.000Z
1555,Arkansas,Lafayette,0,0,0,2020-03-25T15:58:59.000Z
2072,Arkansas,Newton,0,0,0,2020-03-25T15:58:59.000Z
772,Arkansas,Desha,2,0,0,2020-03-25T15:58:59.000Z
563,Arkansas,Cleburne,34,0,1,2020-03-25T15:58:59.000Z
231,Arkansas,Boone,1,0,0,2020-03-25T15:58:59.000Z
994,Arkansas,Fulton,0,0,0,2020-03-25T15:58:59.000Z
2975,Arkansas,Washington,7,0,0,2020-03-25T15:58:59.000Z
1694,Arkansas,Little River,0,0,0,2020-03-25T15:58:59.000Z
1940,Arkansas,Mississippi,0,0,0,2020-03-25T15:58:59.000Z
2386,Arkansas,Randolph,0,0,0,2020-03-25T15:58:59.000Z
2059,Arkansas,Nevada,0,0,0,2020-03-25T15:58:59.000Z
2905,Arkansas,Van Buren,7,0,0,2020-03-25T15:58:59.000Z
2587,Arkansas,Sharp,0,0,0,2020-03-25T15:58:59.000Z
1703,Arkansas,Logan,0,0,0,2020-03-25T15:58:59.000Z
912,Arkansas,Faulkner,17,0,0,2020-03-25T15:58:59.000Z
2554,Arkansas,Scott,0,0,0,2020-03-25T15:58:59.000Z
2857,Arkansas,Unassigned,18,0,1,2020-03-25T15:58:59.000Z
539,Arkansas,Clay,0,0,0,2020-03-25T15:58:59.000Z
3149,Arkansas,Yell,0,0,0,2020-03-25T15:58:59.000Z
258,Arkansas,Bradley,4,0,0,2020-03-25T15:58:59.000Z
1608,Arkansas,Lawrence,1,0,0,2020-03-25T15:58:59.000Z
2175,Arkansas,Ouachita,0,0,0,2020-03-25T15:58:59.000Z
2661,Arkansas,St. Francis,0,0,0,2020-03-25T15:58:59.000Z
2875,Arkansas,Union,1,0,0,2020-03-25T15:58:59.000Z
819,Arkansas,Drew,0,0,0,2020-03-25T15:58:59.000Z
957,Arkansas,Franklin,0,0,0,2020-03-25T15:58:59.000Z
1958,Arkansas,Monroe,0,0,0,2020-03-25T15:58:59.000Z
3120,Arkansas,Woodruff,1,0,0,2020-03-25T15:58:59.000Z
2579,Arkansas,Sevier,1,0,0,2020-03-25T15:58:59.000Z
3060,Arkansas,White,1,0,0,2020-03-25T15:58:59.000Z
2569,Arkansas,Sebastian,1,0,0,2020-03-25T15:58:59.000Z
2568,Arkansas,Searcy,2,0,0,2020-03-25T15:58:59.000Z
180,Arkansas,Benton,1,0,0,2020-03-25T15:58:59.000Z
2316,Arkansas,Pope,1,0,0,2020-03-25T15:58:59.000Z
565,Arkansas,Cleveland,3,0,0,2020-03-25T15:58:59.000Z
1664,Arkansas,Lincoln,2,0,0,2020-03-25T15:58:59.000Z
1625,Arkansas,Lee,0,0,0,2020-03-25T15:58:59.000Z
2354,Arkansas,Pulaski,64,0,0,2020-03-25T15:58:59.000Z
1714,Arkansas,Lonoke,0,0,0,2020-03-25T15:58:59.000Z
149,Arkansas,Baxter,0,0,0,2020-03-25T15:58:59.000Z
1401,Arkansas,Jefferson,22,0,0,2020-03-25T15:58:59.000Z
676,Arkansas,Cross,1,0,0,2020-03-25T15:58:59.000Z
669,Arkansas,Crittenden,1,0,0,2020-03-25T15:58:59.000Z
1979,Arkansas,Montgomery,0,0,0,2020-03-25T15:58:59.000Z
520,Arkansas,Clark,6,0,0,2020-03-25T15:58:59.000Z
2234,Arkansas,Perry,0,0,0,2020-03-25T15:58:59.000Z
652,Arkansas,Craighead,4,0,0,2020-03-25T15:58:59.000Z
1365,Arkansas,Jackson,0,0,0,2020-03-25T15:58:59.000Z
1296,Arkansas,Hot Spring,1,0,0,2020-03-25T15:58:59.000Z
1081,Arkansas,Grant,3,0,0,2020-03-25T15:58:59.000Z
1362,Arkansas,Izard,0,0,0,2020-03-25T15:58:59.000Z
1438,Arkansas,Johnson,0,0,0,2020-03-25T15:58:59.000Z
2252,Arkansas,Phillips,0,0,0,2020-03-25T15:58:59.000Z
1793,Arkansas,Marion,0,0,0,2020-03-25T15:58:59.000Z
1338,Arkansas,Independence,3,0,0,2020-03-25T15:58:59.000Z
626,Arkansas,Conway,1,0,0,2020-03-25T15:58:59.000Z
393,Arkansas,Carroll,0,0,0,2020-03-25T15:58:59.000Z
492,Arkansas,Chicot,0,0,0,2020-03-25T15:58:59.000Z
1112,Arkansas,Greene,1,0,0,2020-03-25T15:58:59.000Z
2301,Arkansas,Polk,1,0,0,2020-03-25T15:58:59.000Z
92,Arkansas,Ashley,0,0,0,2020-03-25T15:58:59.000Z
2497,Arkansas,Saline,4,0,0,2020-03-25T15:58:59.000Z
82,Arkansas,Arkansas,0,0,0,2020-03-25T15:58:59.000Z
655,Arkansas,Crawford,1,0,0,2020-03-25T15:58:59.000Z
2337,Arkansas,Prairie,0,0,0,2020-03-25T15:58:59.000Z
2299,Arkansas,Poinsett,3,0,0,2020-03-25T15:58:59.000Z
1019,Arkansas,Garland,11,0,0,2020-03-25T15:58:59.000Z
709,Arkansas,Dallas,0,0,0,2020-03-25T15:58:59.000Z
605,Arkansas,Columbia,1,0,0,2020-03-25T15:58:59.000Z
1304,Arkansas,Howard,0,0,0,2020-03-25T15:58:59.000Z
1925,Arkansas,Miller,0,0,0,2020-03-25T15:58:59.000Z
348,Arkansas,Calhoun,0,0,0,2020-03-25T15:58:59.000Z
1238,Arkansas,Hempstead,1,0,0,2020-03-25T15:58:59.000Z
2711,Arkansas,Stone,1,0,0,2020-03-25T15:58:59.000Z
1756,Arkansas,Madison,0,0,0,2020-03-25T15:58:59.000Z
2268,Arkansas,Pike,1,0,0,2020-03-25T15:58:59.000Z
2516,California,San Luis Obispo,42,0,0,2020-03-25T15:58:59.000Z
54,California,Amador,2,0,0,2020-03-25T15:58:59.000Z
2529,California,Santa Barbara,24,0,0,2020-03-25T15:58:59.000Z
2914,California,Ventura,39,0,1,2020-03-25T15:58:59.000Z
330,California,Butte,4,0,0,2020-03-25T15:58:59.000Z
1597,California,Lassen,0,0,0,2020-03-25T15:58:59.000Z
2440,California,Riverside,57,0,6,2020-03-25T15:58:59.000Z
2043,California,Napa,2,0,0,2020-03-25T15:58:59.000Z
2508,California,San Diego,238,0,2,2020-03-25T15:58:59.000Z
1717,California,Los Angeles,669,0,11,2020-03-25T15:58:59.000Z
1342,California,Inyo,0,0,0,2020-03-25T15:58:59.000Z
2530,California,Santa Clara,375,0,16,2020-03-25T15:58:59.000Z
2588,California,Shasta,3,0,0,2020-03-25T15:58:59.000Z
624,California,Contra Costa,86,0,1,2020-03-25T15:58:59.000Z
2143,California,Orange,152,0,1,2020-03-25T15:58:59.000Z
858,California,El Dorado,3,0,0,2020-03-25T15:58:59.000Z
2060,California,Nevada,4,0,0,2020-03-25T15:58:59.000Z
756,California,Del Norte,0,0,0,2020-03-25T15:58:59.000Z
339,California,Calaveras,2,0,0,2020-03-25T15:58:59.000Z
2511,California,San Joaquin,60,0,2,2020-03-25T15:58:59.000Z
1754,California,Madera,6,0,0,2020-03-25T15:58:59.000Z
1954,California,Mono,2,0,0,2020-03-25T15:58:59.000Z
2532,California,Santa Cruz,24,0,0,2020-03-25T15:58:59.000Z
2288,California,Placer,26,0,1,2020-03-25T15:58:59.000Z
1976,California,Monterey,24,0,1,2020-03-25T15:58:59.000Z
2509,California,San Francisco,152,0,1,2020-03-25T15:58:59.000Z
1337,California,Imperial,9,0,0,2020-03-25T15:58:59.000Z
1790,California,Marin,53,0,0,2020-03-25T15:58:59.000Z
2517,California,San Mateo,165,0,5,2020-03-25T15:58:59.000Z
3153,California,Yolo,10,0,1,2020-03-25T15:58:59.000Z
53,California,Alpine,0,0,0,2020-03-25T15:58:59.000Z
1949,California,Modoc,0,0,0,2020-03-25T15:58:59.000Z
2294,California,Plumas,0,0,0,2020-03-25T15:58:59.000Z
2507,California,San Bernardino,38,0,1,2020-03-25T15:58:59.000Z
1809,California,Mariposa,0,0,0,2020-03-25T15:58:59.000Z
615,California,Colusa,0,0,0,2020-03-25T15:58:59.000Z
2747,California,Sutter,0,0,0,2020-03-25T15:58:59.000Z
3160,California,Yuba,3,0,0,2020-03-25T15:58:59.000Z
991,California,Fresno,18,0,0,2020-03-25T15:58:59.000Z
2681,California,Stanislaus,11,0,0,2020-03-25T15:58:59.000Z
1512,California,Kings,0,0,0,2020-03-25T15:58:59.000Z
2615,California,Sierra,0,0,0,2020-03-25T15:58:59.000Z
1318,California,Humboldt,5,0,0,2020-03-25T15:58:59.000Z
1495,California,Kern,15,0,0,2020-03-25T15:58:59.000Z
2623,California,Siskiyou,3,0,0,2020-03-25T15:58:59.000Z
2831,California,Trinity,0,0,0,2020-03-25T15:58:59.000Z
1052,California,Glenn,0,0,0,2020-03-25T15:58:59.000Z
2637,California,Solano,24,0,0,2020-03-25T15:58:59.000Z
2643,California,Sonoma,34,0,1,2020-03-25T15:58:59.000Z
1562,California,Lake,0,0,0,2020-03-25T15:58:59.000Z
2491,California,Sacramento,88,0,4,2020-03-25T15:58:59.000Z
2778,California,Tehama,0,0,0,2020-03-25T15:58:59.000Z
2506,California,San Benito,7,0,1,2020-03-25T15:58:59.000Z
2838,California,Tulare,17,0,0,2020-03-25T15:58:59.000Z
2841,California,Tuolumne,0,0,0,2020-03-25T15:58:59.000Z
25,California,Alameda,135,0,2,2020-03-25T15:58:59.000Z
1893,California,Mendocino,2,0,0,2020-03-25T15:58:59.000Z
1897,California,Merced,1,0,0,2020-03-25T15:58:59.000Z
2780,Colorado,Teller,3,0,0,2020-03-25T15:58:59.000Z
1704,Colorado,Logan,2,0,0,2020-03-25T15:58:59.000Z
1276,Colorado,Hinsdale,1,0,0,2020-03-25T15:58:59.000Z
80,Colorado,Archuleta,0,0,0,2020-03-25T15:58:59.000Z
1516,Colorado,Kiowa,0,0,0,2020-03-25T15:58:59.000Z
2199,Colorado,Park,1,0,0,2020-03-25T15:58:59.000Z
763,Colorado,Delta,1,0,0,2020-03-25T15:58:59.000Z
769,Colorado,Denver,176,0,0,2020-03-25T15:58:59.000Z
987,Colorado,Fremont,1,0,0,2020-03-25T15:58:59.000Z
1665,Colorado,Lincoln,0,0,0,2020-03-25T15:58:59.000Z
1909,Colorado,Mesa,5,0,0,2020-03-25T15:58:59.000Z
1544,Colorado,La Plata,1,0,0,2020-03-25T15:58:59.000Z
179,Colorado,Bent,0,0,0,2020-03-25T15:58:59.000Z
2283,Colorado,Pitkin,18,0,0,2020-03-25T15:58:59.000Z
8,Colorado,Adams,27,0,0,2020-03-25T15:58:59.000Z
2570,Colorado,Sedgwick,0,0,0,2020-03-25T15:58:59.000Z
3163,Colorado,Yuma,1,0,0,2020-03-25T15:58:59.000Z
2435,Colorado,Rio Blanco,0,0,0,2020-03-25T15:58:59.000Z
1013,Colorado,Garfield,10,0,0,2020-03-25T15:58:59.000Z
2518,Colorado,San Miguel,1,0,0,2020-03-25T15:58:59.000Z
1075,Colorado,Grand,2,0,0,2020-03-25T15:58:59.000Z
113,Colorado,Baca,0,0,0,2020-03-25T15:58:59.000Z
2006,Colorado,Morgan,3,0,0,2020-03-25T15:58:59.000Z
640,Colorado,Costilla,0,0,0,2020-03-25T15:58:59.000Z
2494,Colorado,Saguache,0,0,0,2020-03-25T15:58:59.000Z
1402,Colorado,Jefferson,73,0,0,2020-03-25T15:58:59.000Z
678,Colorado,Crowley,1,0,1,2020-03-25T15:58:59.000Z
2253,Colorado,Phillips,0,0,0,2020-03-25T15:58:59.000Z
623,Colorado,Conejos,0,0,0,2020-03-25T15:58:59.000Z
1046,Colorado,Gilpin,0,0,0,2020-03-25T15:58:59.000Z
694,Colorado,Custer,0,0,0,2020-03-25T15:58:59.000Z
2976,Colorado,Washington,0,0,0,2020-03-25T15:58:59.000Z
1146,Colorado,Gunnison,40,0,0,2020-03-25T15:58:59.000Z
2473,Colorado,Routt,4,0,0,2020-03-25T15:58:59.000Z
2731,Colorado,Summit,10,0,0,2020-03-25T15:58:59.000Z
1998,Colorado,Montrose,3,0,0,2020-03-25T15:58:59.000Z
2436,Colorado,Rio Grande,0,0,0,2020-03-25T15:58:59.000Z
3041,Colorado,Weld,76,0,2,2020-03-25T15:58:59.000Z
1977,Colorado,Montezuma,0,0,0,2020-03-25T15:58:59.000Z
797,Colorado,Dolores,0,0,0,2020-03-25T15:58:59.000Z
1519,Colorado,Kit Carson,0,0,0,2020-03-25T15:58:59.000Z
1596,Colorado,Las Animas,0,0,0,2020-03-25T15:58:59.000Z
2177,Colorado,Ouray,0,0,0,2020-03-25T15:58:59.000Z
1932,Colorado,Mineral,0,0,0,2020-03-25T15:58:59.000Z
2353,Colorado,Pueblo,3,0,0,2020-03-25T15:58:59.000Z
2165,Colorado,Otero,0,0,0,2020-03-25T15:58:59.000Z
2512,Colorado,San Juan,0,0,0,2020-03-25T15:58:59.000Z
1594,Colorado,Larimer,43,0,0,2020-03-25T15:58:59.000Z
836,Colorado,Eagle,96,0,1,2020-03-25T15:58:59.000Z
2858,Colorado,Unassigned,18,0,3,2020-03-25T15:58:59.000Z
1315,Colorado,Huerfano,1,0,0,2020-03-25T15:58:59.000Z
1950,Colorado,Moffat,0,0,0,2020-03-25T15:58:59.000Z
244,Colorado,Boulder,49,0,0,2020-03-25T15:58:59.000Z
2352,Colorado,Prowers,0,0,0,2020-03-25T15:58:59.000Z
1366,Colorado,Jackson,0,0,0,2020-03-25T15:58:59.000Z
78,Colorado,Arapahoe,69,0,0,2020-03-25T15:58:59.000Z
442,Colorado,Chaffee,3,0,0,2020-03-25T15:58:59.000Z
806,Colorado,Douglas,53,0,0,2020-03-25T15:58:59.000Z
282,Colorado,Broomfield,5,0,0,2020-03-25T15:58:59.000Z
487,Colorado,Cheyenne,0,0,0,2020-03-25T15:58:59.000Z
859,Colorado,El Paso,106,0,4,2020-03-25T15:58:59.000Z
861,Colorado,Elbert,3,0,0,2020-03-25T15:58:59.000Z
558,Colorado,Clear Creek,3,0,0,2020-03-25T15:58:59.000Z
26,Colorado,Alamosa,0,0,0,2020-03-25T15:58:59.000Z
1563,Colorado,Lake,0,0,0,2020-03-25T15:58:59.000Z
2063,Connecticut,New Haven,89,0,0,2020-03-25T15:58:59.000Z
3097,Connecticut,Windham,2,0,0,2020-03-25T15:58:59.000Z
2065,Connecticut,New London,6,0,0,2020-03-25T15:58:59.000Z
1224,Connecticut,Hartford,88,0,2,2020-03-25T15:58:59.000Z
1693,Connecticut,Litchfield,22,0,0,2020-03-25T15:58:59.000Z
1915,Connecticut,Middlesex,8,0,0,2020-03-25T15:58:59.000Z
901,Connecticut,Fairfield,384,0,7,2020-03-25T15:58:59.000Z
2812,Connecticut,Tolland,19,0,3,2020-03-25T15:58:59.000Z
2744,Delaware,Sussex,23,0,0,2020-03-25T15:58:59.000Z
2061,Delaware,New Castle,71,0,0,2020-03-25T15:58:59.000Z
1488,Delaware,Kent,10,0,0,2020-03-25T15:58:59.000Z
788,District of Columbia,District of Columbia,187,0,2,2020-03-25T15:58:59.000Z
1914,Florida,Miami-Dade,367,0,0,2020-03-25T15:58:59.000Z
932,Florida,Flagler,4,0,0,2020-03-25T15:58:59.000Z
2769,Florida,Taylor,0,0,0,2020-03-25T15:58:59.000Z
2946,Florida,Walton,10,0,0,2020-03-25T15:58:59.000Z
2125,Florida,Okaloosa,14,0,0,2020-03-25T15:58:59.000Z
23,Florida,Alachua,37,0,0,2020-03-25T15:58:59.000Z
1259,Florida,Hernando,7,0,0,2020-03-25T15:58:59.000Z
1145,Florida,Gulf,0,0,0,2020-03-25T15:58:59.000Z
1339,Florida,Indian River,12,0,0,2020-03-25T15:58:59.000Z
1048,Florida,Glades,0,0,0,2020-03-25T15:58:59.000Z
1757,Florida,Madison,0,0,0,2020-03-25T15:58:59.000Z
2926,Florida,Volusia,19,0,0,2020-03-25T15:58:59.000Z
1403,Florida,Jefferson,0,0,0,2020-03-25T15:58:59.000Z
1367,Florida,Jackson,1,0,0,2020-03-25T15:58:59.000Z
1794,Florida,Marion,4,0,0,2020-03-25T15:58:59.000Z
2302,Florida,Polk,13,0,0,2020-03-25T15:58:59.000Z
2160,Florida,Osceola,26,0,0,2020-03-25T15:58:59.000Z
2535,Florida,Sarasota,26,0,2,2020-03-25T15:58:59.000Z
2534,Florida,Santa Rosa,6,0,1,2020-03-25T15:58:59.000Z
1783,Florida,Manatee,16,0,1,2020-03-25T15:58:59.000Z
606,Florida,Columbia,3,0,0,2020-03-25T15:58:59.000Z
511,Florida,Citrus,9,0,0,2020-03-25T15:58:59.000Z
2935,Florida,Wakulla,0,0,0,2020-03-25T15:58:59.000Z
116,Florida,Baker,4,0,0,2020-03-25T15:58:59.000Z
1564,Florida,Lake,14,0,0,2020-03-25T15:58:59.000Z
886,Florida,Escambia,13,0,0,2020-03-25T15:58:59.000Z
2127,Florida,Okeechobee,0,0,0,2020-03-25T15:58:59.000Z
1282,Florida,Holmes,0,0,0,2020-03-25T15:58:59.000Z
453,Florida,Charlotte,3,0,0,2020-03-25T15:58:59.000Z
2045,Florida,Nassau,1,0,0,2020-03-25T15:58:59.000Z
2977,Florida,Washington,0,0,0,2020-03-25T15:58:59.000Z
268,Florida,Brevard,9,0,0,2020-03-25T15:58:59.000Z
1191,Florida,Hardee,0,0,0,2020-03-25T15:58:59.000Z
2876,Florida,Union,0,0,0,2020-03-25T15:58:59.000Z
2280,Florida,Pinellas,45,0,1,2020-03-25T15:58:59.000Z
1272,Florida,Hillsborough,95,0,0,2020-03-25T15:58:59.000Z
2193,Florida,Palm Beach,104,0,3,2020-03-25T15:58:59.000Z
2674,Florida,St. Lucie,6,0,0,2020-03-25T15:58:59.000Z
2749,Florida,Suwannee,0,0,0,2020-03-25T15:58:59.000Z
2205,Florida,Pasco,16,0,0,2020-03-25T15:58:59.000Z
540,Florida,Clay,10,0,2,2020-03-25T15:58:59.000Z
2572,Florida,Seminole,25,0,0,2020-03-25T15:58:59.000Z
1646,Florida,Levy,0,0,0,2020-03-25T15:58:59.000Z
1657,Florida,Liberty,0,0,0,2020-03-25T15:58:59.000Z
790,Florida,Dixie,0,0,0,2020-03-25T15:58:59.000Z
1959,Florida,Monroe,3,0,0,2020-03-25T15:58:59.000Z
283,Florida,Broward,312,0,3,2020-03-25T15:58:59.000Z
958,Florida,Franklin,0,0,0,2020-03-25T15:58:59.000Z
2737,Florida,Sumter,10,0,0,2020-03-25T15:58:59.000Z
1642,Florida,Leon,8,0,1,2020-03-25T15:58:59.000Z
2362,Florida,Putnam,2,0,0,2020-03-25T15:58:59.000Z
833,Florida,Duval,50,0,3,2020-03-25T15:58:59.000Z
2144,Florida,Orange,52,0,2,2020-03-25T15:58:59.000Z
599,Florida,Collier,41,0,0,2020-03-25T15:58:59.000Z
744,Florida,DeSoto,1,0,0,2020-03-25T15:58:59.000Z
256,Florida,Bradford,1,0,0,2020-03-25T15:58:59.000Z
150,Florida,Bay,1,0,0,2020-03-25T15:58:59.000Z
349,Florida,Calhoun,0,0,0,2020-03-25T15:58:59.000Z
1160,Florida,Hamilton,0,0,0,2020-03-25T15:58:59.000Z
1556,Florida,Lafayette,0,0,0,2020-03-25T15:58:59.000Z
1245,Florida,Hendry,0,0,0,2020-03-25T15:58:59.000Z
1825,Florida,Martin,4,0,0,2020-03-25T15:58:59.000Z
1626,Florida,Lee,34,0,3,2020-03-25T15:58:59.000Z
1003,Florida,Gadsden,1,0,0,2020-03-25T15:58:59.000Z
1039,Florida,Gilchrist,0,0,0,2020-03-25T15:58:59.000Z
2666,Florida,St. Johns,24,0,1,2020-03-25T15:58:59.000Z
1269,Florida,Highlands,4,0,0,2020-03-25T15:58:59.000Z
1858,Georgia,McDuffie,0,0,0,2020-03-25T15:58:59.000Z
2954,Georgia,Warren,0,0,0,2020-03-25T15:58:59.000Z
